timestamp,frame_idx,elapsed_sec,pupil_x,pupil_y,pupil_radius,heart_rate
2025-06-05T17:22:11.559067,0,0.75,336.5,279.0,30.12,75.38
2025-06-05T17:22:11.608263,1,0.8,336.5,279.0,29.76,75.4
2025-06-05T17:22:11.633996,2,0.83,336.83,279.0,29.96,75.41
2025-06-05T17:22:11.641996,3,0.83,336.5,279.0,30.08,75.42
2025-06-05T17:22:11.650160,4,0.84,336.5,279.33,30.08,75.42
2025-06-05T17:22:11.754613,5,0.95,337.5,279.33,30.06,75.47
2025-06-05T17:22:11.763376,6,0.96,337.17,279.33,30.16,75.48
2025-06-05T17:22:11.771375,7,0.96,337.33,279.5,30.09,75.48
2025-06-05T17:22:11.779526,8,0.97,337.5,279.33,30.06,75.48
2025-06-05T17:22:11.879629,9,1.07,334.33,279.17,30.17,75.53
2025-06-05T17:22:11.888627,10,1.08,333.83,278.33,30.33,75.54
2025-06-05T17:22:11.897602,11,1.09,333.83,278.33,30.33,75.54
2025-06-05T17:22:11.905607,12,1.1,333.83,278.33,30.33,75.55
2025-06-05T17:22:12.021528,13,1.21,332.17,279.0,30.22,75.61
2025-06-05T17:22:12.036621,14,1.23,332.5,278.83,29.77,75.61
2025-06-05T17:22:12.048645,15,1.24,332.5,278.83,29.77,75.62
2025-06-05T17:22:12.063958,16,1.26,332.5,278.83,29.77,75.63
2025-06-05T17:22:12.151694,17,1.34,331.17,279.17,29.82,75.67
2025-06-05T17:22:12.162246,18,1.35,331.33,279.17,29.76,75.68
2025-06-05T17:22:12.170795,19,1.36,331.33,279.17,29.76,75.68
2025-06-05T17:22:12.180821,20,1.37,331.33,279.17,29.76,75.68
2025-06-05T17:22:12.288875,21,1.48,332.0,281.17,29.92,75.74
2025-06-05T17:22:12.306864,22,1.5,331.67,281.0,30.07,75.75
2025-06-05T17:22:12.326271,23,1.52,331.67,281.0,30.07,75.76
2025-06-05T17:22:12.343167,24,1.54,331.67,281.0,30.07,75.76
2025-06-05T17:22:12.407455,25,1.6,331.33,282.17,30.46,75.8
2025-06-05T17:22:12.417447,26,1.61,331.33,282.17,30.46,75.8
2025-06-05T17:22:12.428454,27,1.62,331.33,282.0,30.49,75.81
2025-06-05T17:22:12.436517,28,1.63,331.33,282.0,30.49,75.81
2025-06-05T17:22:12.565051,29,1.76,332.33,282.33,30.43,75.87
2025-06-05T17:22:12.584043,30,1.78,332.17,282.0,30.55,75.88
2025-06-05T17:22:12.599042,31,1.79,332.33,282.33,30.43,75.89
2025-06-05T17:22:12.612357,32,1.8,332.33,282.17,30.5,75.9
2025-06-05T17:22:12.687764,33,1.88,332.17,283.0,30.22,75.93
2025-06-05T17:22:12.706840,34,1.9,332.17,282.83,30.21,75.94
2025-06-05T17:22:12.719383,35,1.91,332.17,282.83,30.21,75.95
2025-06-05T17:22:12.732476,36,1.92,332.17,282.83,30.21,75.96
2025-06-05T17:22:12.814655,37,2.01,331.0,285.5,30.2,76.0
2025-06-05T17:22:12.831891,38,2.02,331.83,285.17,29.99,76.01
2025-06-05T17:22:12.847914,39,2.04,332.17,285.0,30.22,76.01
2025-06-05T17:22:12.860800,40,2.05,332.17,285.0,30.22,76.02
2025-06-05T17:22:12.963474,41,2.16,331.17,285.5,30.14,76.07
2025-06-05T17:22:12.981758,42,2.17,331.0,285.5,30.2,76.08
2025-06-05T17:22:12.994720,43,2.19,331.17,285.17,30.19,76.08
2025-06-05T17:22:13.003711,44,2.2,331.17,285.17,30.19,76.09
2025-06-05T17:22:13.082686,45,2.27,331.17,285.33,30.16,76.13
2025-06-05T17:22:13.094687,46,2.29,330.5,285.67,30.44,76.13
2025-06-05T17:22:13.103683,47,2.3,330.67,285.5,30.31,76.14
2025-06-05T17:22:13.113685,48,2.31,330.5,285.67,30.44,76.14
2025-06-05T17:22:13.218447,49,2.41,330.5,284.33,30.37,76.19
2025-06-05T17:22:13.234824,50,2.43,330.5,284.5,30.36,76.2
2025-06-05T17:22:13.245824,51,2.44,330.5,284.67,30.44,76.21
2025-06-05T17:22:13.258866,52,2.45,330.67,284.5,30.31,76.21
2025-06-05T17:22:13.352366,53,2.54,330.5,285.33,30.37,76.26
2025-06-05T17:22:13.362719,54,2.55,330.17,285.33,30.16,76.26
2025-06-05T17:22:13.370764,55,2.56,330.17,285.33,30.16,76.27
2025-06-05T17:22:13.380832,56,2.57,330.17,285.33,30.16,76.27
2025-06-05T17:22:13.481752,57,2.67,329.33,285.67,30.4,76.32
2025-06-05T17:22:13.491292,58,2.68,329.17,285.83,30.21,76.33
2025-06-05T17:22:13.499392,59,2.69,329.17,285.33,30.16,76.33
2025-06-05T17:22:13.507519,60,2.7,329.17,285.33,30.16,76.33
2025-06-05T17:22:13.605376,61,2.8,327.0,285.33,30.22,76.38
2025-06-05T17:22:13.614601,62,2.81,327.17,285.33,30.16,76.38
2025-06-05T17:22:13.623600,63,2.82,327.17,285.33,30.16,76.39
2025-06-05T17:22:13.630680,64,2.82,327.17,285.33,30.16,76.39
2025-06-05T17:22:13.753047,65,2.95,326.83,285.33,30.28,76.45
2025-06-05T17:22:13.762703,66,2.95,326.83,285.33,30.28,76.46
2025-06-05T17:22:13.769927,67,2.96,326.83,285.33,30.28,76.46
2025-06-05T17:22:13.778925,68,2.97,326.83,285.33,30.28,76.46
2025-06-05T17:22:13.878420,69,3.07,327.0,285.5,30.2,76.51
2025-06-05T17:22:13.887442,70,3.08,326.83,285.5,30.26,76.52
2025-06-05T17:22:13.896833,71,3.09,326.83,285.5,30.26,76.52
2025-06-05T17:22:13.903839,72,3.1,326.83,285.5,30.26,76.52
2025-06-05T17:22:14.011033,73,3.2,326.17,286.17,30.15,76.57
2025-06-05T17:22:14.020308,74,3.21,326.0,286.33,30.22,76.58
2025-06-05T17:22:14.028388,75,3.22,326.0,286.33,30.22,76.58
2025-06-05T17:22:14.036302,76,3.23,326.33,286.33,30.1,76.59
2025-06-05T17:22:14.151207,77,3.34,325.83,286.33,30.28,76.64
2025-06-05T17:22:14.160143,78,3.35,326.0,286.5,30.31,76.64
2025-06-05T17:22:14.167631,79,3.36,326.0,286.5,30.31,76.65
2025-06-05T17:22:14.176635,80,3.37,325.83,286.5,30.37,76.65
2025-06-05T17:22:14.278870,81,3.47,327.83,286.33,30.28,76.7
2025-06-05T17:22:14.291872,82,3.48,327.67,286.5,30.31,76.71
2025-06-05T17:22:14.300870,83,3.49,327.67,286.5,30.31,76.71
2025-06-05T17:22:14.310870,84,3.5,327.67,286.5,30.31,76.72
2025-06-05T17:22:14.410610,85,3.6,329.17,286.5,30.48,76.76
2025-06-05T17:22:14.418871,86,3.61,329.0,286.33,30.22,76.77
2025-06-05T17:22:14.428873,87,3.62,329.0,286.33,30.22,76.77
2025-06-05T17:22:14.435871,88,3.63,329.0,286.33,30.22,76.77
2025-06-05T17:22:14.551115,89,3.74,328.33,285.0,30.44,76.83
2025-06-05T17:22:14.561113,90,3.75,328.5,284.83,30.45,76.83
2025-06-05T17:22:14.568419,91,3.76,328.5,284.83,30.45,76.84
2025-06-05T17:22:14.578418,92,3.77,328.5,284.83,30.45,76.84
2025-06-05T17:22:14.697106,93,3.89,327.67,283.83,30.4,76.9
2025-06-05T17:22:14.709113,94,3.9,327.67,283.83,30.4,76.9
2025-06-05T17:22:14.727222,95,3.92,327.67,283.83,30.4,76.91
2025-06-05T17:22:14.740488,96,3.93,327.67,283.83,30.4,76.92
2025-06-05T17:22:14.816339,97,4.01,328.33,283.0,30.52,76.95
2025-06-05T17:22:14.850349,98,4.04,328.67,283.33,30.43,76.97
2025-06-05T17:22:14.877165,99,4.07,328.83,283.67,30.36,76.98
2025-06-05T17:22:14.893069,100,4.09,328.33,283.5,30.53,76.99
2025-06-05T17:22:14.955574,101,4.15,329.0,283.17,30.58,77.01
2025-06-05T17:22:14.972826,102,4.16,329.0,283.33,30.33,77.02
2025-06-05T17:22:14.988013,103,4.18,329.0,283.33,30.33,77.03
2025-06-05T17:22:15.001945,104,4.19,329.0,283.17,30.58,77.04
2025-06-05T17:22:15.094554,105,4.29,329.0,283.17,30.4,77.08
2025-06-05T17:22:15.107632,106,4.3,328.67,282.83,30.4,77.08
2025-06-05T17:22:15.122642,107,4.31,328.83,282.67,30.66,77.09
2025-06-05T17:22:15.139646,108,4.33,328.83,282.83,30.37,77.1
2025-06-05T17:22:15.221730,109,4.41,329.33,283.17,30.61,77.14
2025-06-05T17:22:15.251316,110,4.44,329.17,282.83,30.57,77.15
2025-06-05T17:22:15.282846,111,4.47,329.17,282.83,30.57,77.16
2025-06-05T17:22:15.312395,112,4.5,329.17,282.83,30.57,77.18
2025-06-05T17:22:15.357516,113,4.55,328.83,282.67,30.36,77.2
2025-06-05T17:22:15.389584,114,4.58,328.83,282.67,30.36,77.21
2025-06-05T17:22:15.404586,115,4.6,328.83,282.67,30.36,77.22
2025-06-05T17:22:15.420779,116,4.61,328.83,282.67,30.36,77.23
2025-06-05T17:22:15.499839,117,4.69,327.5,283.0,30.46,77.26
2025-06-05T17:22:15.527898,118,4.72,327.33,283.17,30.5,77.27
2025-06-05T17:22:15.542899,119,4.73,327.33,283.17,30.5,77.28
2025-06-05T17:22:15.559104,120,4.75,327.33,283.17,30.5,77.29
2025-06-05T17:22:15.623432,121,4.82,326.67,285.0,30.02,77.32
2025-06-05T17:22:15.655216,122,4.85,326.67,285.0,30.02,77.33
2025-06-05T17:22:15.671334,123,4.86,326.67,285.17,30.04,77.34
2025-06-05T17:22:15.683482,124,4.88,326.67,285.17,30.34,77.34
2025-06-05T17:22:15.761664,125,4.95,324.83,285.0,30.29,77.38
2025-06-05T17:22:15.794973,126,4.99,325.17,285.17,30.18,77.39
2025-06-05T17:22:15.825265,127,5.02,325.17,285.17,30.18,77.4
2025-06-05T17:22:15.856194,128,5.05,325.33,285.17,30.12,77.42
2025-06-05T17:22:15.885888,129,5.08,323.5,285.5,30.13,77.43
2025-06-05T17:22:15.918493,130,5.11,323.83,285.67,30.36,77.45
2025-06-05T17:22:15.950320,131,5.14,323.83,285.67,30.36,77.46
2025-06-05T17:22:15.979231,132,5.17,323.83,285.5,30.37,77.47
2025-06-05T17:22:16.027669,133,5.22,322.83,285.67,30.39,77.49
2025-06-05T17:22:16.054511,134,5.25,323.0,285.67,30.3,77.5
2025-06-05T17:22:16.070992,135,5.26,323.17,285.5,30.26,77.51
2025-06-05T17:22:16.085044,136,5.28,323.17,285.5,30.26,77.52
2025-06-05T17:22:16.160850,137,5.35,328.67,281.33,30.45,77.55
2025-06-05T17:22:16.176294,138,5.37,329.33,281.67,30.54,77.56
2025-06-05T17:22:16.193177,139,5.39,328.33,281.5,30.53,77.56
2025-06-05T17:22:16.207152,140,5.4,328.5,281.33,30.81,77.57
2025-06-05T17:22:16.285421,141,5.48,327.67,282.17,30.77,77.6
2025-06-05T17:22:16.299637,142,5.49,328.0,282.17,30.69,77.61
2025-06-05T17:22:16.317989,143,5.51,328.17,282.33,30.29,77.62
2025-06-05T17:22:16.331919,144,5.52,328.17,282.33,30.29,77.62
2025-06-05T17:22:16.411552,145,5.6,328.33,282.5,30.53,77.66
2025-06-05T17:22:16.430170,146,5.62,328.33,282.5,30.53,77.67
2025-06-05T17:22:16.443571,147,5.64,328.33,282.5,30.53,77.67
2025-06-05T17:22:16.460590,148,5.65,328.33,282.5,30.53,77.68
2025-06-05T17:22:16.567933,149,5.76,323.0,282.33,30.71,77.72
2025-06-05T17:22:16.594987,150,5.79,323.0,282.83,30.3,77.73
2025-06-05T17:22:16.610244,151,5.8,323.0,282.83,30.3,77.74
2025-06-05T17:22:16.625402,152,5.82,323.0,282.67,30.3,77.75
2025-06-05T17:22:16.688509,153,5.88,321.0,283.33,30.0,77.77
2025-06-05T17:22:16.704144,154,5.9,320.17,283.33,30.32,77.78
2025-06-05T17:22:16.719415,155,5.91,320.83,283.17,30.13,77.79
2025-06-05T17:22:16.733552,156,5.93,320.67,283.33,30.14,77.79
2025-06-05T17:22:16.812325,157,6.0,316.5,283.17,29.77,77.82
2025-06-05T17:22:16.825778,158,6.02,316.0,283.17,30.36,77.83
2025-06-05T17:22:16.845480,159,6.04,315.67,283.17,30.5,77.84
2025-06-05T17:22:16.857841,160,6.05,315.83,283.17,30.47,77.84
2025-06-05T17:22:16.966508,161,6.16,315.0,283.83,30.65,77.89
2025-06-05T17:22:16.981529,162,6.17,315.17,283.17,30.63,77.89
2025-06-05T17:22:16.998459,163,6.19,315.17,283.33,30.27,77.9
2025-06-05T17:22:17.012440,164,6.2,315.0,283.33,30.33,77.91
2025-06-05T17:22:17.090824,165,6.28,314.5,283.83,30.5,77.94
2025-06-05T17:22:17.106695,166,6.3,314.5,283.33,30.49,77.95
2025-06-05T17:22:17.124059,167,6.32,314.5,283.33,30.49,77.95
2025-06-05T17:22:17.139914,168,6.33,314.0,283.33,30.63,77.96
2025-06-05T17:22:17.215224,169,6.41,313.67,283.83,30.44,77.99
2025-06-05T17:22:17.231219,170,6.42,313.67,283.67,30.43,78.0
2025-06-05T17:22:17.246841,171,6.44,313.67,283.17,30.45,78.0
2025-06-05T17:22:17.263130,172,6.46,313.67,283.33,30.43,78.01
2025-06-05T17:22:17.356346,173,6.55,320.83,281.67,30.66,78.05
2025-06-05T17:22:17.370163,174,6.56,321.17,281.17,30.52,78.05
2025-06-05T17:22:17.389085,175,6.58,321.33,281.0,30.48,78.06
2025-06-05T17:22:17.403629,176,6.6,321.17,281.17,30.52,78.06
2025-06-05T17:22:17.495913,177,6.69,328.17,283.33,30.29,78.1
2025-06-05T17:22:17.525120,178,6.72,328.17,283.33,30.29,78.11
2025-06-05T17:22:17.539134,179,6.73,328.17,283.33,30.29,78.12
2025-06-05T17:22:17.555136,180,6.75,328.17,283.33,30.29,78.12
2025-06-05T17:22:17.620445,181,6.81,327.83,283.67,30.39,78.15
2025-06-05T17:22:17.651309,182,6.84,327.83,284.17,30.0,78.16
2025-06-05T17:22:17.681287,183,6.87,328.0,283.83,29.93,78.17
2025-06-05T17:22:17.694808,184,6.89,328.17,283.67,30.27,78.18
2025-06-05T17:22:17.755567,185,6.95,328.83,284.0,29.96,78.2
2025-06-05T17:22:17.773995,186,6.97,328.5,283.83,30.42,78.21
2025-06-05T17:22:17.786565,187,6.98,328.33,283.67,30.54,78.21
2025-06-05T17:22:17.803431,188,7.0,328.33,283.67,30.54,78.22
2025-06-05T17:22:17.889897,189,7.08,329.5,282.33,30.83,78.25
2025-06-05T17:22:17.915248,190,7.11,329.83,282.67,30.39,78.26
2025-06-05T17:22:17.931479,191,7.12,330.0,282.67,30.33,78.27
2025-06-05T17:22:17.942115,192,7.13,330.17,282.67,30.27,78.27
2025-06-05T17:22:18.019783,193,7.21,330.0,281.83,30.09,78.3
2025-06-05T17:22:18.035780,194,7.23,330.0,282.0,30.1,78.31
2025-06-05T17:22:18.049789,195,7.24,330.0,282.0,30.1,78.31
2025-06-05T17:22:18.067423,196,7.26,330.0,282.0,30.1,78.32
2025-06-05T17:22:18.158474,197,7.35,331.17,281.0,30.37,78.35
2025-06-05T17:22:18.175159,198,7.37,331.17,281.0,30.37,78.36
2025-06-05T17:22:18.190782,199,7.38,331.33,281.0,30.34,78.37
2025-06-05T17:22:18.205449,200,7.4,331.33,281.17,30.27,78.37
2025-06-05T17:22:18.286819,201,7.48,332.33,280.67,30.54,78.4
2025-06-05T17:22:18.315145,202,7.51,332.33,280.67,30.54,78.41
2025-06-05T17:22:18.327857,203,7.52,332.33,280.5,30.53,78.42
2025-06-05T17:22:18.343765,204,7.54,332.5,280.67,30.48,78.42
2025-06-05T17:22:18.421918,205,7.61,332.83,280.67,30.06,78.45
2025-06-05T17:22:18.452830,206,7.64,332.83,280.67,30.06,78.46
2025-06-05T17:22:18.466541,207,7.66,332.67,280.67,30.12,78.47
2025-06-05T17:22:18.481473,208,7.67,332.33,280.67,30.54,78.47
2025-06-05T17:22:18.559698,209,7.75,331.83,281.33,30.08,78.5
2025-06-05T17:22:18.574360,210,7.77,331.33,281.17,30.57,78.5
2025-06-05T17:22:18.588942,211,7.78,331.33,281.33,30.56,78.51
2025-06-05T17:22:18.603020,212,7.79,331.33,281.33,30.56,78.51
2025-06-05T17:22:18.698629,213,7.89,329.83,282.0,30.16,78.55
2025-06-05T17:22:18.715078,214,7.91,329.83,282.0,30.46,78.55
2025-06-05T17:22:18.728551,215,7.92,329.83,282.0,30.16,78.56
2025-06-05T17:22:18.742558,216,7.93,330.0,282.0,30.43,78.56
2025-06-05T17:22:18.819374,217,8.01,329.33,282.0,30.3,78.59
2025-06-05T17:22:18.835927,218,8.03,328.67,282.0,30.37,78.6
2025-06-05T17:22:18.850918,219,8.04,328.67,282.0,30.37,78.6
2025-06-05T17:22:18.866282,220,8.06,328.67,282.0,30.37,78.61
2025-06-05T17:22:18.960690,221,8.15,328.0,282.0,30.43,78.64
2025-06-05T17:22:18.976793,222,8.17,328.0,282.0,30.43,78.65
2025-06-05T17:22:18.993548,223,8.19,328.0,282.0,30.43,78.65
2025-06-05T17:22:19.007718,224,8.2,328.0,282.0,30.43,78.66
2025-06-05T17:22:19.087492,225,8.28,327.67,282.0,30.22,78.68
2025-06-05T17:22:19.115694,226,8.31,327.67,282.0,30.22,78.69
2025-06-05T17:22:19.132436,227,8.32,327.67,282.0,30.52,78.7
2025-06-05T17:22:19.161820,228,8.35,327.83,282.0,30.49,78.71
2025-06-05T17:22:19.207454,229,8.4,327.33,282.0,30.64,78.72
2025-06-05T17:22:19.232924,230,8.42,327.17,282.0,30.37,78.73
2025-06-05T17:22:19.254995,231,8.45,327.17,282.17,30.3,78.74
2025-06-05T17:22:19.270196,232,8.46,327.17,282.0,30.37,78.74
2025-06-05T17:22:19.367720,233,8.56,327.33,282.83,30.15,78.78
2025-06-05T17:22:19.400235,234,8.59,327.5,282.5,30.15,78.79
2025-06-05T17:22:19.430664,235,8.62,327.17,282.83,30.2,78.8
2025-06-05T17:22:19.462140,236,8.65,327.33,282.83,30.15,78.81
2025-06-05T17:22:19.492513,237,8.68,327.83,282.83,30.36,78.82
2025-06-05T17:22:19.524508,238,8.72,328.33,282.67,30.17,78.83
2025-06-05T17:22:19.556285,239,8.75,327.83,282.83,30.36,78.84
2025-06-05T17:22:19.587145,240,8.78,328.33,282.83,30.18,78.85
2025-06-05T17:22:19.618789,241,8.81,328.33,284.0,30.15,78.86
2025-06-05T17:22:19.648968,242,8.84,328.33,284.0,30.15,78.87
2025-06-05T17:22:19.679293,243,8.87,328.33,284.0,30.15,78.88
2025-06-05T17:22:19.707457,244,8.9,328.33,284.0,30.15,78.89
2025-06-05T17:22:19.755207,245,8.95,328.83,285.33,30.3,78.9
2025-06-05T17:22:19.773734,246,8.96,328.83,285.33,30.3,78.91
2025-06-05T17:22:19.784488,247,8.98,328.5,285.5,30.32,78.91
2025-06-05T17:22:19.801314,248,8.99,328.5,285.67,30.33,78.91
2025-06-05T17:22:19.895516,249,9.09,331.5,286.33,30.08,78.94
2025-06-05T17:22:19.913353,250,9.11,331.17,286.33,30.18,78.95
2025-06-05T17:22:19.928452,251,9.12,331.0,286.17,30.24,78.95
2025-06-05T17:22:19.942917,252,9.13,330.67,286.17,30.36,78.96
2025-06-05T17:22:20.025819,253,9.22,331.67,285.83,30.05,78.98
2025-06-05T17:22:20.057036,254,9.25,331.83,285.83,29.99,78.99
2025-06-05T17:22:20.087716,255,9.28,331.83,286.0,30.0,79.0
2025-06-05T17:22:20.119258,256,9.31,331.67,286.0,30.06,79.01
2025-06-05T17:22:20.165802,257,9.36,331.67,286.0,30.35,79.03
2025-06-05T17:22:20.195547,258,9.39,331.67,286.33,30.35,79.03
2025-06-05T17:22:20.212080,259,9.4,331.67,286.33,30.35,79.04
2025-06-05T17:22:20.242007,260,9.43,331.67,286.33,30.35,79.05
2025-06-05T17:22:20.285505,261,9.48,330.17,286.17,30.51,79.06
2025-06-05T17:22:20.306066,262,9.5,330.33,286.33,30.45,79.07
2025-06-05T17:22:20.321090,263,9.51,330.17,286.33,30.18,79.07
2025-06-05T17:22:20.336477,264,9.53,330.17,286.5,30.11,79.08
2025-06-05T17:22:20.431230,265,9.62,329.0,286.5,30.54,79.1
2025-06-05T17:22:20.460999,266,9.65,329.5,286.33,30.05,79.11
2025-06-05T17:22:20.491835,267,9.68,329.17,286.33,30.14,79.12
2025-06-05T17:22:20.525158,268,9.72,329.0,286.33,30.2,79.13
2025-06-05T17:22:20.567834,269,9.76,328.33,286.33,30.08,79.14
2025-06-05T17:22:20.601286,270,9.79,328.5,286.83,30.41,79.15
2025-06-05T17:22:20.632171,271,9.82,328.33,286.83,30.47,79.16
2025-06-05T17:22:20.642164,272,9.83,328.5,286.83,30.41,79.16
2025-06-05T17:22:20.690209,273,9.88,328.0,286.17,29.94,79.18
2025-06-05T17:22:20.714760,274,9.91,327.83,286.0,30.33,79.18
2025-06-05T17:22:20.734755,275,9.93,327.83,286.0,30.33,79.19
2025-06-05T17:22:20.752765,276,9.94,327.83,286.0,30.33,79.19
2025-06-05T17:22:20.816721,277,10.01,327.0,286.0,30.27,79.21
2025-06-05T17:22:20.845128,278,10.04,326.83,286.0,30.0,79.22
2025-06-05T17:22:20.860096,279,10.05,326.83,286.0,30.0,79.22
2025-06-05T17:22:20.874748,280,10.07,326.83,286.0,30.0,79.23
2025-06-05T17:22:20.965914,281,10.16,326.33,286.0,30.31,79.25
2025-06-05T17:22:20.979008,282,10.17,326.17,285.83,29.95,79.25
2025-06-05T17:22:20.996862,283,10.19,326.0,285.83,30.01,79.26
2025-06-05T17:22:21.015841,284,10.21,326.17,285.83,29.95,79.26
2025-06-05T17:22:21.078767,285,10.27,327.83,286.67,29.91,79.28
2025-06-05T17:22:21.104875,286,10.3,327.33,286.5,30.05,79.29
2025-06-05T17:22:21.118071,287,10.31,327.17,286.5,30.11,79.29
2025-06-05T17:22:21.138907,288,10.33,327.17,286.33,30.18,79.29
2025-06-05T17:22:21.216425,289,10.41,329.17,287.5,30.11,79.31
2025-06-05T17:22:21.247818,290,10.44,328.83,287.5,30.23,79.32
2025-06-05T17:22:21.278523,291,10.47,328.67,287.5,30.27,79.33
2025-06-05T17:22:21.309281,292,10.5,328.5,287.33,30.35,79.34
2025-06-05T17:22:21.372029,293,10.56,329.33,286.67,30.54,79.35
2025-06-05T17:22:21.402389,294,10.59,329.33,286.83,30.55,79.36
2025-06-05T17:22:21.433207,295,10.63,329.33,286.83,30.55,79.37
2025-06-05T17:22:21.464716,296,10.66,329.33,286.83,30.55,79.38
2025-06-05T17:22:21.494604,297,10.69,328.33,287.0,30.48,79.38
2025-06-05T17:22:21.519787,298,10.71,328.83,287.0,30.33,79.39
2025-06-05T17:22:21.535098,299,10.73,328.83,287.0,30.33,79.39
2025-06-05T17:22:21.552293,300,10.74,328.83,287.0,30.33,79.4
2025-06-05T17:22:21.615425,301,10.81,328.33,287.5,30.53,79.41
2025-06-05T17:22:21.631384,302,10.82,328.33,287.5,30.53,79.42
2025-06-05T17:22:21.648946,303,10.84,328.33,287.5,30.53,79.42
2025-06-05T17:22:21.677390,304,10.87,328.33,287.5,30.53,79.43
2025-06-05T17:22:21.738503,305,10.93,328.83,288.5,29.9,79.44
2025-06-05T17:22:21.752496,306,10.94,328.83,288.5,29.9,79.44
2025-06-05T17:22:21.771495,307,10.96,328.83,288.5,29.9,79.45
2025-06-05T17:22:21.786696,308,10.98,328.83,288.5,29.9,79.45
2025-06-05T17:22:21.896517,309,11.09,330.0,288.17,29.88,79.48
2025-06-05T17:22:21.928026,310,11.12,330.0,288.33,29.85,79.48
2025-06-05T17:22:21.953859,311,11.15,330.0,288.33,29.85,79.49
2025-06-05T17:22:21.968565,312,11.16,330.0,288.33,29.85,79.49
2025-06-05T17:22:22.019425,313,11.21,330.67,288.0,30.06,79.5
2025-06-05T17:22:22.031827,314,11.22,331.0,288.0,29.94,79.51
2025-06-05T17:22:22.046390,315,11.24,331.17,287.83,29.8,79.51
2025-06-05T17:22:22.063524,316,11.26,331.0,287.83,29.86,79.51
2025-06-05T17:22:22.138978,317,11.33,330.17,287.5,30.11,79.53
2025-06-05T17:22:22.155928,318,11.35,330.17,287.5,30.11,79.53
2025-06-05T17:22:22.175647,319,11.37,330.17,287.5,30.11,79.54
2025-06-05T17:22:22.187523,320,11.38,330.17,287.5,30.11,79.54
2025-06-05T17:22:22.297916,321,11.49,328.17,287.5,30.26,79.56
2025-06-05T17:22:22.327329,322,11.52,328.33,287.5,30.53,79.57
2025-06-05T17:22:22.341244,323,11.53,328.17,287.67,30.27,79.57
2025-06-05T17:22:22.356017,324,11.55,328.0,287.5,30.32,79.57
2025-06-05T17:22:22.418105,325,11.61,327.83,287.33,30.39,79.59
2025-06-05T17:22:22.433982,326,11.63,328.33,287.83,30.55,79.59
2025-06-05T17:22:22.450595,327,11.64,328.17,287.83,30.28,79.59
2025-06-05T17:22:22.467438,328,11.66,328.83,287.5,30.05,79.6
2025-06-05T17:22:22.544006,329,11.74,329.5,287.67,30.16,79.61
2025-06-05T17:22:22.561688,330,11.75,329.33,287.5,30.53,79.61
2025-06-05T17:22:22.579246,331,11.77,329.33,287.5,30.53,79.62
2025-06-05T17:22:22.591617,332,11.78,329.33,287.5,30.53,79.62
2025-06-05T17:22:22.688547,333,11.88,328.67,287.0,30.38,79.64
2025-06-05T17:22:22.705439,334,11.9,329.17,287.0,30.21,79.64
2025-06-05T17:22:22.720456,335,11.91,329.17,287.0,30.21,79.64
2025-06-05T17:22:22.733583,336,11.93,329.17,287.0,30.21,79.65
2025-06-05T17:22:22.816692,337,12.01,327.83,286.83,30.36,79.66
2025-06-05T17:22:22.844850,338,12.04,327.33,286.83,30.18,79.67
2025-06-05T17:22:22.858767,339,12.05,327.83,286.83,30.36,79.67
2025-06-05T17:22:22.877854,340,12.07,327.33,286.83,30.18,79.67
2025-06-05T17:22:22.951790,341,12.14,328.17,286.0,30.21,79.69
2025-06-05T17:22:22.967791,342,12.16,328.17,286.0,30.21,79.69
2025-06-05T17:22:22.983122,343,12.18,328.17,286.0,30.21,79.69
2025-06-05T17:22:23.000508,344,12.19,328.17,286.0,30.21,79.69
2025-06-05T17:22:23.092872,345,12.28,329.83,287.83,29.99,79.71
2025-06-05T17:22:23.105876,346,12.3,329.17,287.83,30.24,79.71
2025-06-05T17:22:23.122877,347,12.31,329.17,287.83,30.24,79.71
2025-06-05T17:22:23.136874,348,12.33,329.17,287.83,30.24,79.72
2025-06-05T17:22:23.219956,349,12.41,328.33,287.17,30.57,79.73
2025-06-05T17:22:23.247329,350,12.44,328.83,287.5,30.41,79.74
2025-06-05T17:22:23.262394,351,12.45,329.0,287.5,30.36,79.74
2025-06-05T17:22:23.278362,352,12.47,329.0,287.33,30.35,79.74
2025-06-05T17:22:23.338198,353,12.53,328.0,287.33,30.39,79.75
2025-06-05T17:22:23.356341,354,12.55,328.17,287.5,30.3,79.75
2025-06-05T17:22:23.371344,355,12.56,328.17,287.83,30.24,79.75
2025-06-05T17:22:23.388781,356,12.58,328.17,287.83,30.24,79.76
2025-06-05T17:22:23.499201,357,12.69,327.0,286.83,29.97,79.77
2025-06-05T17:22:23.526109,358,12.72,327.17,286.83,30.24,79.78
2025-06-05T17:22:23.542093,359,12.73,327.0,286.83,29.97,79.78
2025-06-05T17:22:23.562462,360,12.75,327.17,286.83,30.24,79.78
2025-06-05T17:22:23.623506,361,12.82,325.5,285.5,30.25,79.79
2025-06-05T17:22:23.638510,362,12.83,325.83,285.5,30.14,79.79
2025-06-05T17:22:23.652009,363,12.84,325.83,285.5,30.14,79.8
2025-06-05T17:22:23.670763,364,12.86,325.83,285.5,30.14,79.8
2025-06-05T17:22:23.745516,365,12.94,325.17,285.83,30.24,79.81
2025-06-05T17:22:23.762082,366,12.95,325.5,285.83,30.15,79.81
